,Unnamed: 0,tweet,toxicity,toxicity_val
164,180,"Me sef :( ""@iDontGifAfuck: My Worries too :( :( RT @Ujtessy: See ehhnnn!!! I can't see/read those emoji smileys/black block :(""",0,0.21740215
148,165,RT @pleasuremenarry: WHAT IS WITH LIAMS ARM??? http://t.co/thcQYEpDAT,0,0.1398808
147,163,I'm having stress right now. Super duper stress.,0,0.36287123
146,162,"hello @Nashgrier  I love you so much, you're the best ♡  can you follow me, please? x580",0,0.01960078
145,161,"RT @onedirection: UK! 1D's FIRST single #StealMyGirl, from the new album #FOUR, is on pre-order right now. Out 19th October in the UK! http…",0,0.04362125
144,160,i am way too lazy to go get my kvcc id which i need but it is all the way at the first floor and i don't wanna get lost,0,0.21217495
143,131,@1013KDWB @TargetCenterMN @edsheeran #KDWBmeetEd this is the 1st time i could see ed!i love him and his music SO much💖please pick me! x94,0,0.020533845
142,130,@emilytheslayer Do you have plans after?,0,0.031592976
141,129,RT @WSJ: Walking while texting? Chinese city unveils special lane for cellphone addicts: http://t.co/jueJjMg52T http://t.co/1tjwg5UEqf,0,0.14925975
140,128,Cool Chicago weather streak a record-setter: The cool September weather moved into record-setting territory th... http://t.co/voIjILWNyP,0,0.118778795
139,159,RT @JohnFromCranber: Defense of Civilization Against #ISIS: A Coalition of The Unwilling and Incapable Being Lead From Behind by The Incomp…,0,0.1988841
138,156,1/2 Also speaks directly to Western citizens - Why the Islamic State brought beheading videos back http://t.co/RJBWMEimAz via @MiaMBloom,0,0.23405436
137,155,@1DWhereAbout He dances like a 3 year old :),0,0.3321737
136,154,"RT @dwell: Is this family home in #LosAngeles too minimal, or just right? http://t.co/QdDWJvINxO http://t.co/n7GVn5fcWA",0,0.042496905
178,8303,@thelonewolf666 @DavidNelsonNews innit,0,0.09817627
191,207,"RT @MySoleIZAmazing: When God takes the training wheels off, you have to pedal or you will fall.",0,0.078897566
190,206,Never let anybody undermined or underestimate your potential take a leap of faith 👉💥💥 #showtime http://t.co/95xzHgdMGe,0,0.057203233
189,205,You are eager to handle a tricky situation by quickly swinging... More for Pisces http://t.co/tQPbWa6hTR,0,0.07633695
188,204,"I've gathered 140 Scrolls! Can you do better? Download to find it out! http://t.co/h6hhy9MMHt #android,#androidgames,#gameinsight",0,0.05065216
187,203,RT @Ericthomasbtc: BRAND NEW TGIM! SEASON 9 BABY!!!  THANK GOD IT'S MONDAY! THE PROBLEM IS AVERAGE and this is the SEASON of SOLUTIONS! htt…,0,0.121976055
186,202,RT @Fit_Motivator: ►  It WILL be difficult. ►  It WILL take time. ►  It WILL require sacrifice. ►  It WILL be worth it.,0,0.04926635
185,201,RT @ntvuganda: Rugunda: Strengthening the family unit and empowering the children will solve the problems pertaining vulnerability  #Invest…,0,0.060821977
184,200,"Another hour! It's September 15, 2014 at 05:01PM",0,0.11649097
183,197,Snowboarder walking on the moon http://t.co/qFHZwVU6mY,0,0.19703203
182,8276,should probss get up now tbh,0,0.24254633
181,8274,RT @dieden0515: @7ActsofMercy Ok. Our black lab service dog had checkup yesterday. It's now been 2 yr 2 mo cancer free!! ❤️❤️ http://t.co/H…,0,0.06531399
180,8273,Multitasking 🙊 http://t.co/RV4ZsnXITO,0,0.11894538
179,8272,#ZA_Lagimumet The best thing is listening to someone's heartbeat & knowing it's beating because of you.,0,0.07549325
486,510,"2.5M #PEVs on the road in 2015, #SmartGrid - get ready to be smarter #IoT #SmartEVSEs http://t.co/goqxQISMm2",0,0.05494338
177,8302,Can't wait to take you home so you can meet my momma,0,0.05735507
176,8301,Might Go To The Mall After Class I Need More Polo Tee's,0,0.23404537
175,191,home,0,0.25532728
174,190,RT @BTSBucketList: I want http://t.co/hloGVchXmy,0,0.07765621
173,189,"Pie and cheap coffee now a 5 min walk from me! ""@steveannear: Revamped Rosebud Diner opens today! #Somerville http://t.co/RgRpN0A2ga""",0,0.065218724
172,188,"@SadikHadzovic Yesss, but are you sure you want me to book it.. since I ""do it all wrong"" lol",0,0.0807559
171,187,RT @CNN: Yet another beheading. What's the world going to do about #ISIS?  http://t.co/K2D552c2dy http://t.co/c24sIE4Lfq,0,0.33212787
170,186,"Apologizing doesn't come easily to you, yet it may be crucial ... More for Aries http://t.co/1qIcVxXi6U",0,0.06659553
169,185,RT @StephenMachua: Holding politicians accountable calls for consistency. No one will give you a chance to question him unless you are hard…,0,0.06985971
168,184,"RT @marclamonthill: ""I only debate my equals. All others I teach."" - John Henrik Clarke",0,0.058487635
167,183,Hate coming home on my break because the effort of walking back to college is just,0,0.26349315
166,182,TRAFFIC! #city #problem #traffic #problem #rushhour #cars #jakarta #indonesia http://t.co/lhwXCXM3SM,0,0.10075998
165,181,RT @dailyzen: “Half of seeming clever is keeping your mouth shut at the right times.”—Patrick Rothfuss,0,0.22995374
794,790,@ChrisSwank_ @chaniaray12 stamp I recognize her somewhere lls .,0,0.057236843
808,801,I posted a new photo to Facebook http://t.co/wiT6PBepjF,0,0.09267203
807,800,"Wait.. I'm sad now, come back 😞😭",0,0.115453936
806,831,@Hauntinq_ yeah it'll deff make it on some,0,0.10385714
805,830,New Hampshire 2011 http://t.co/goHsnHaLxX,0,0.14252736
804,829,I finally did my birthday dance for joe and he ignored me and watched the game the entire time. Last time I choreograph moves like that.,0,0.20725372
803,828,I love that he gets all nancy like with me when I don't text back but he takes like hours to reply to me 😤,0,0.27823395
802,827,Running For Rudy | TULSA SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS' Fundraiser on CrowdRise http://t.co/7MIRntpYCO,0,0.06989721
801,826,"RT @BoyfriendThat: #guyswho make time for you, even if it's just five minutes of the day.",0,0.05024259
800,825,Who you workin for,0,0.20683032
799,795,@noles_nick @camholt10 😂When the blunt finally makes it to you in the rotation... http://t.co/9rZjQ8sWAr,0,0.18223695
798,794,Have to wake up early af but at least I'll have a car tomorrow 😌,0,0.2891249
797,793,Give me a topic and I'll have a pic for it,0,0.110850185
796,792,Simple But Beauty ;) http://t.co/qvg0at2wMu,0,0.14359722
795,791,"@ZjChrome I'm here counting down the mins to #TNS with u chrome,the untouchable. U kno I'm aalways TNS-ing. #UpAndRunning",0,0.06174221
809,802,Hello bed! You feel so nice tonight.,0,0.06730306
793,789,Oomf just don't know..,0,0.21752483
792,788,Chanyeol is the fastest member in EXO,0,0.1343766
791,787,Looks like I'm not sleeping early tonight,0,0.21392356
790,786,@Patrick_Muffley I can't stop watching this... http://t.co/qceIpf5XbY,0,0.07340177
788,784,U ain't got no life,0,0.33403504
787,815,RT @That_DavisGuy: It's a shame that some people determine their value off of likes and retweets.,0,0.2775136
786,814,RT @Bschroll: #IndiansTwitter tonight. 😢 http://t.co/MNfYY1dGo1,0,0.07393597
785,812,@troyesivan is this a song lyric?,0,0.06266027
784,811,@BlackFridayNow1 Here's what happened to the Hebrew Tribes => http://t.co/1PqurvJ9Ci,0,0.119842805
783,8237,Is this thing on a loop?,0,0.1956362
782,8236,Instant payment sites: What are the best? http://t.co/OH2j6dz3Oi,0,0.05577915
781,8235,"It never fails,everyday you gotta sit next to me😤 why!?",0,0.16706888
780,8234,I can't wait til the holidays... Check gone be like 😍😍😍😍😍😍😍😜,0,0.116130784
823,816,"RT @ProfRayWills: No denying #fossil fuel impt in past, but from now on #energyfuture is #renewables http://t.co/oQpdZFv0o9 http://t.co/OJP…",0,0.07339819
837,858,That shït won't happen in the playoffs tho. No more losing. 0-2 to 14-2 real quick. #ColtsNation #Weallgood,0,0.29884455
836,857,"Rain down, on me , let your love just fall like rain drops",0,0.16530256
835,856,@EssentialDacome I'm impressed with the way fans can watch every pitch of all 162 games. It takes remarkable discipline and effort.,0,0.06538983
834,855,RT @SamGrittner: If you're outraged by free music on your phone just wait until you hear about literally anything else,0,0.11132865
833,854,“@katihartwig: @alexaanoelle am I right though?! @Calum5SOS http://t.co/M5850n8v1I” also @Luke5SOS @Michael5SOS & @Ashton5SOS,0,0.0557685
832,853,E-A-G-L-E-S! EAGLES EAGLES EAGLES!!!!,0,0.19334982
831,824,Started watching @TheMindyProject #addicted #hilarious,0,0.14072485
830,823,Dirty Electro House Music 2014 Episode 10 http://t.co/d3Z4EP0fze,0,0.2771996
828,821,@ChillMichelle_ I did t do the hw,0,0.07813094
827,820,@NSNS66443 @JoanRivers WAS TAKEN THE WAY IT WAS SUPPOSED TO BE TAKEN She loved you she wouldn't want you sad.<3 Just1 funny thought ata time,0,0.06937447
826,819,@Am_Dopee @MikeFulbreezy I wasn't going to 😊,0,0.042614035
825,818,RT @HassanaSaade: I love music and lyrics 😍,0,0.035120536
824,817,Plantronics Gaming Giveaway http://t.co/qUDhhID2bm,0,0.1334692
779,8233,RT @KTLA: Watch live: the KTLA 5 Morning News with @ChrisKTLA @MeganHenderson @henrydicarlo @ktlagingerchan http://t.co/45F1urSooj,0,0.049815346
822,847,this 4th quarter been exciting,0,0.16781123
821,845,go head NO FORREAL ! 👐😒😂 #lizz💕💋,0,0.19368054
820,844,I love how my house is always so cold,0,0.29665124
819,843,Melwood footage: Preparations for CL - Liverpool FC http://t.co/UkB41D2qnK @kopmj83,0,0.051906165
818,842,@paleycenter @excuseyou77 It sure did. Loved it #FactsofLife,0,0.0352064
817,841,RT @Eagles: FOLES. MACLIN. POINTS! #FlyEaglesFly,0,0.054220624
816,839,bruh 😩,0,0.33400103
815,810,Ah well I tried lmfao,0,0.31685042
814,809,"@VyRT @Jaredleto We love you guys and appreciate your hard work on @VyRT, on behalf of everyone stuck in the Viper room! <3",0,0.050691344
813,808,@gabbygab03 lol yea yea,0,0.19798884
812,807,@kindofviolent No problem *chugs the whole thing*,0,0.15571138
811,806,RT @TeatimeTaemint: @lattelotus @bottomkai More shirtless Jongin for you https://t.co/x9XLIc1KpI,0,0.20992568
810,805,👻👻// I don't think I know you but you seem cool,0,0.10605736
736,753,"RT @JacobShults12: ""@GymCodes: Pre-workouts got me feeling some type of way 😂 http://t.co/43Y6tYCopE"" For real! Haha",0,0.0830877
750,738,"RT @3030jogja: Apasih #3030show? Kolaborasi 3D Mapping, 3D Lasser, 3D Holographic, Art, Theatre, Dance, Comedy, Music, Tech Dll #MasaDepanD…",0,0.08409774
749,737,“@e_kidd0: plot twist: you get attached to me.”,0,0.10271227
748,736,WE ARE NOW ON TWITTER!!!! All we really are asking for is for you to like our Facebook page https://t.co/3lvjtx3ghT,0,0.037137702
747,767,RT @SoColIege: When your teacher assigns a full book to be finished in week http://t.co/7DEBrPMlym,0,0.038292266
746,766,RT @SNRadio: #nowplaying Cum on Feel the Noise - Quiet Riot #HELLYEAH http://t.co/fC5E7dIMYh,0,0.1079645
745,765,ytyt #Queronotvz true love coldplay #MTVEMA #NominateColdplay,0,0.07055825
744,764,Need a new phone.,0,0.18722501
743,762,Really right now,0,0.22473456
742,761,@MikeOlbinski r u going to Wilcox big cell south of the 10,0,0.10380899
741,759,@VikkiFusco what do you want,0,0.043723278
740,758,NEW Air Jordans XX OG GREY/BLACK http://t.co/nriylmITud #ebay #etsy #shoes #jayz #nike #airjordan #basketball #jordans #sale #shoes #shoe,0,0.17660557
739,757,why do I have a fever 😨,0,0.3125837
738,756,"From here on out, It's good years.",0,0.11811617
737,754,"It's my behavior, that I abhor! I was a savior, and she was my scapegoat. -Rx Bandits",0,0.3074396
751,739,It's good to be #home. @colts @ Lucas Oil Stadium http://t.co/dU9m9TYisk,0,0.041718908
734,724,"@InvestorsLive @brnkeen you got a prelude in AH. Huge volume, big gains already. We'll see what tmrw brings.",0,0.04769538
733,723,RT @OfficialDOGNews: Pls take the time to vote for our good friend @CherylBurke . ? VOTE now if you liked it! Online or 1-800-868-3402 ( yo…,0,0.031572945
732,722,02:10 - Buy Call FACEBOOK Binary Option (Expire in 5 min) http://t.co/jQ2CoO6ij9 #BinaryOptions #BinaryOptionsSignals,0,0.07419771
731,720,RT @Zachsmith_7: I wish I could breath through my nose..,0,0.37984264
730,751,@AliceKaltman @NYTMotherlode thanks so much!,0,0.02184738
729,750,RT @sammychili98: there's a reason why I'm single and it's called my face,0,0.13012281
728,749,“@WeLoveRobDyrdek: #STOPWHITEPEOPLE2014 http://t.co/l9pUfnwW4w”why they always gotta ruin something? 😒,0,0.18301134
727,748,"RT @GAFollowers: Dear @CocaCola,  Please bring back Sprite Remix.  Sincerely, America",0,0.041291032
726,747,@hdpresley13 I say we should 💜,0,0.028485596
725,746,RT @nlmvp9970: @SharpTusk @jci0010 @RazorbackWill @tbhogs @AugustusThe3rd @Hogsby @the_memenator there is the original post http://t.co/MS6…,0,0.06639139
724,745,RT @slonews: New Lompoc Police chief to be sworn in http://t.co/8ABSSwQvUM,0,0.0796907
723,743,RT @LaurenJauregui: I love having my nails done..it makes me feel so elegant,0,0.07798457
722,742,"@NancysPoint From my perspective, it's not about weight. It's about keeping control of the things you can control, like exercise. #bcsm",0,0.05752867
765,782,"RT @BuzzFeed: A 10-year-old goldfish had surgery to remove a tumor, he's expected to live another 20 years http://t.co/3iXRn3QKzI http://t.…",0,0.11325528
778,8232,Don't turn a cheat day into cheat dayS!,0,0.22434634
777,8231,"RT @akbarazman: A new car from Proton, Proton Iriz. Congrats! #WeLoveMY http://t.co/w2bZ2KWUy8",0,0.034900766
776,8230,"✈️💫✈️ @justinbieber   my heros, my love , my everything..  can you please follow me?  I need that & you please, love you 💕  ✈️💫✈️  x3524",0,0.030606117
775,772,@jackgilinsky I am,0,0.04454187
774,771,Sneak a peek at Constructing Us by C.J. Lake and enter to win a 50$ gift card! @XpressoTours http://t.co/iIH3Ke8R0u,0,0.047319718
773,770,Yall keep thinking challenging football for attention is a good idea ladies.  Good luck with that one,0,0.21189722
772,769,RT @foreverclassic_: nobody wants a friendly girl 💯 .,0,0.24578215
771,768,"★ NEW ★ SLOTOMANIA GIFT!  Collect 12,500 coins [SILVER STATUS] ➜http://t.co/gaDE4E6JjH  ♡ LIKE & SHARE ♡ http://t.co/hrLmxEsRTC",0,0.07881537
770,799,RT @TheTobyK9: @reneejulene  #namebrandmovies The Fischer Price King,0,0.068962246
769,797,@shelbymlynn1 alright.👋,0,0.04400382
768,796,4 more days @theweeknd 😘,0,0.031236265
767,752,This song has been stuck in my head for the longest,0,0.30541432
766,783,“@elizabethnyc_: @_Ashantaeeee bestfriend?” wussup?,0,0.0996934
838,859,Depressing :(,0,0.29311156
764,781,@woahkarmy I still need it,0,0.040967263
763,780,@aileen_mrls Thank you Aileen 😊,0,0.02310084
762,779,@Bry3nPaul lol i know. Straight to the defense too,0,0.124262
761,776,@KianLawley follow me x1,0,0.040312584
760,775,RT @CallofDuty: RT & you might win the #AdvancedWarfare Atlas Limited Edition in the #DayZeroCE sweeps! Rules: http://t.co/aUpgKfiG3B http:…,0,0.041083407
759,774,Photo: cactuseeds: and i hope you’ll forgive me. http://t.co/GVArcvzzm2,0,0.082948014
758,773,@BethanyMota You were flawless!🙌 #DancingWiththeStars,0,0.038038492
757,8211,Today </3,0,0.18607597
756,8210,"""@Fact: The loneliest people are the kindest. The saddest people smile the brightest. The most damaged people are the wisest.""",0,0.1556679
755,8209,@sabrinawalton24 hey beautiful <,0,0.03825067
754,8208,@dericourtney painted my toenails last night. She'll deny it. But it happened.,0,0.1834646
753,8239,@itsJordan400m I think they'll be a few haha,0,0.06281443
752,8238,Hot Topic today... Walking school buses! Know what we called it in MY day? Walking to school! http://t.co/TPuH2jc8yP #parentnation,0,0.065048605
908,901,"RT @vintvgeprincxss: ""@amor_jessica_: Omarion and lil fizz beta do it for lil saint tonight 😂😂😂 #LAHHHollywood http://t.co/1VxlqtesEH""😭omg",0,0.1324828
923,915,Photoset:  http://t.co/TY8Ot6lz3C,0,0.15873303
922,914,SAN DIEGO KIDS GET IN FREE IN OCTOBER! http://t.co/a4x8mhB6Uz #sandiegoliving http://t.co/VzpmbEKdCa,0,0.10586114
921,912,When a shift happens... wow... NOTHING will EVER be the same in our lives!!! BIG SHIFT! Wow!,0,0.14345992
920,943,"If anyone wants to join my clan on http://t.co/5CtG0b9gzf it is IGNITE eSPORTS,on XB1 next month peeps.#Destiny",0,0.067350864
918,941,RT @BougiesWay: I have no babies 😂 but it's cool 👌,0,0.10526665
917,940,Important notice to users: please do not update to the new iOS 8 due on the 17th until version 2.0.2 of PT.Transact has been released.,0,0.07605208
916,939,Alibaba Share Sale To Raise Record $25bn http://t.co/Zxadrqs516 #finance #topfinancestories,0,0.11318834
915,938,"RT @AlexGerrard7: Good morning , my alarm clock never fails thanks to Lourdes !!! 😴#6am #tooearly",0,0.03823796
914,937,Phone with Kia is always nice.. She agrees with everything I say.,0,0.09033748
913,936,@fuckalyzza lmaoo it's coo,0,0.2715726
912,935,Tanker 10 is the awesome:  http://t.co/Bfh2f8Mfbe,0,0.109486185
